id,nombre,laboratorio_id,categoria_farmacologica_id,forma_farmaceutica_id,principio_activo_id,tipo_receta_id,registro_isp,es_cenabast,es_controlado,es_refrigerado,es_bioequivalente,es_generico,cantidad_por_envase
77705564,PRADAXA 110MG X 60 CAP,8000000026,75000000041,560000003,890000294,410000001,F-17448/19,1,0,0,0,0,60
77705567,PRADAXA 150MG X 60 CAP,8000000026,75000000041,560000003,890000294,410000001,F-18648/21,0,0,0,0,0,60
77705574,"PRAXIS 1,5MG X 30 COM",8000000059,75000000068,560000006,890000638,410000001,F-22624/21,0,0,0,1,0,30
77705580,PREBB 1000MG X 30 COM,8000000170,75000000043,560000006,890000496,410000001,F-21228/19,0,0,0,1,0,30
77705581,PREBICTAL 75MG X 28 CAP,8000000171,75000000020,560000003,890000641,410000001,F-17308/18,0,0,0,1,0,28
77705585,PRECLAR 500MG X 20 COM,8000000035,75000000179,560000006,890000247,410000003,F-8483/21,0,0,0,1,0,20
77705587,PRED FORTE 1% X 5 ML,8000000003,75000000104,560000041,890000639,410000000,F-8553/16,0,0,0,0,0,5
77705591,PREDNISOLONA 1% X 5 ML,8000000137,75000000104,560000041,890000639,410000000,F-25788/20,0,0,0,0,1,5
77705594,PREDNISONA 20MG X 20 COM,8000000131,75000000236,560000006,890000640,410000000,F-13016/18,0,0,0,1,1,20
77705595,PREDNISONA 20MG X 20 COM,8000000035,75000000236,560000006,890000640,410000001,F-14411/19,0,0,0,1,1,20
77705596,PREDNISONA 20MG/5ML X 60 ML,8000000086,75000000236,560000041,890000640,410000000,F-25498/20,0,0,0,0,1,60
77705599,PREDNISONA 5MG X 20 COM,8000000035,75000000236,560000006,890000640,410000000,F-1400/18,0,0,0,1,1,20
77705601,PREDNISONA 5MG X 20 COM,8000000114,75000000236,560000006,890000640,410000000,F-3376/20,0,0,0,1,1,20
77705602,PREDUAL X 10 COM,8000000102,75000000024,560000006,890000547,410000002,F-5823/20,0,0,0,0,0,10
77705604,PREFAXIL 150MG X 30 CAP,8000000111,75000000020,560000003,890000641,410000001,F-24773/19,0,0,0,1,0,30
77705605,PREFAXIL 75MG X 30 CAP,8000000111,75000000020,560000003,890000641,410000001,F-24772/19,0,0,0,1,0,30
77705606,PREGABALINA 150MG X 30 CAP,8000000007,75000000020,560000003,890000641,410000001,F-22904/21,0,0,0,1,1,30
77705607,PREGABALINA 150MG X 30 CAP,8000000166,75000000020,560000003,890000641,410000001,F-23371/17,0,0,0,1,1,30
77705608,PREGABALINA 150MG X 30 CAP,8000000137,75000000020,560000003,890000641,410000001,F-25500/20,0,0,0,1,1,30
77705609,PREGABALINA 150MG X 30 CAP,8000000166,75000000020,560000003,890000641,410000001,F-23371/17,0,0,0,1,1,30
77705611,PREGABALINA 75MG X 30 CAP,8000000007,75000000020,560000003,890000641,410000001,F-23005/21,0,0,0,1,1,30
77705613,PREGABALINA 75MG X 30 CAP,8000000137,75000000020,560000003,890000641,410000001,F-25501/20,0,0,0,1,1,30
77705614,PREGABAX 150MG X 28 CAP,8000000071,75000000020,560000003,890000641,410000001,F-18423/20,0,0,0,1,0,28
77705615,PREGABAX 75MG X 28 CAP,8000000071,75000000020,560000003,890000641,410000001,F-18424/20,0,0,0,1,0,28
77705617,PREGALEX 75MG X 30 COM,8000000005,75000000020,560000006,890000641,410000001,F-16183/17,0,0,0,1,0,30
77705619,PREGALIN 75MG X 30 COM,8000000093,75000000020,560000006,890000641,410000001,F-19725/17,0,0,0,1,0,30
77705621,PREGOBIN 150MG X 30 CAP,8000000000,75000000020,560000003,890000641,410000001,F-15322/20,0,0,0,1,0,30
77705624,PRENAL X 21 COM,8000000114,75000000042,560000006,890000372,410000004,F-20228/18,0,0,0,1,0,21
77705625,PRENAL 20 X 21 COM,8000000114,75000000042,560000006,890000372,410000001,F-20187/18,0,0,0,1,0,21
77705626,PRENAMIN N DOBLE ACCION VITAMINAS 400UI 30+ X 30 CAP,8000000000,75000000187,560000003,890000581,410000002,,0,0,0,0,0,60
77705629,PRESTAT 150MG X 40 COM,8000000014,75000000020,560000006,890000641,410000001,F-19906/18,0,0,0,1,0,40
77705631,PRESTAT 50MG X 40 COM,8000000014,75000000020,560000006,890000641,410000001,F-22796/21,0,0,0,1,0,40
77705632,PRESTAT 75MG X 40 COM,8000000014,75000000020,560000006,890000641,410000001,F-19905/18,0,0,0,1,0,40
77705633,"PRESYC 0,025% X 30G CREM",8000000131,75000000024,560000007,890000204,410000001,F-11652/21,0,0,0,0,0,30
77705634,PREVENTOR CLASSIC SENSITIVE X 3 UN,#N/A,75000000208,#N/A,#N/A,410000002,DM/10PR/0055/05,0,0,0,0,0,3
77705635,PREVENTOR EXTRA RESISTENTE X 12 UN,#N/A,75000000208,#N/A,#N/A,410000002,DM/10PR/0057/05,0,0,0,0,0,12
77705636,PREVENTOR TUTTI FRUTTI X 3 UN,#N/A,75000000208,#N/A,#N/A,410000002,DM/10PR/0054/05,0,0,0,0,0,3
77705638,PREXEL 150MG X 30 CAP,8000000061,75000000020,560000003,890000641,410000001,F-23945/18,0,0,0,1,0,30
77705640,PREXEL 75MG X 30 CAP,8000000061,75000000020,560000003,890000641,410000001,F-23944/18,0,0,0,1,0,30
77705642,PRIMAQUIN 1MG X 30 COM,8000000000,75000000245,560000006,890000363,410000001,F-11122/21,0,0,0,0,0,30
77705644,PRIMAQUIN 2MG X 30 COM,8000000000,75000000245,560000006,890000363,410000001,F-11123/21,0,0,0,0,0,30
77705646,PRISTIQ 100MG X 28 COM,8000000180,75000000128,560000006,890000305,410000001,F-24018/18,0,0,0,0,0,28
77705647,PRISTIQ 50MG X 28 COM,8000000180,75000000128,560000006,890000305,410000001,F-24053/18,0,0,0,0,0,28
77705648,"PRIVEX 8% X 3,3 ML",8000000014,75000000251,560000038,890000235,410000001,F-17799/19,0,0,0,0,0,3
77705649,PRIXIS 120MG X 7 COM,8000000000,75000000024,560000006,890000376,410000001,F-22572/21,0,0,0,0,0,7
77705651,PRO LERTUS 140MG X 10 CAP,8000000171,75000000024,560000003,890000317,410000001,F-18853/21,0,0,0,0,0,10
77705669,PROCTOGEL X 30G CREM,8000000102,75000000055,560000007,890000506,410000002,F-10446/21,0,0,0,0,0,30
77705670,PRODASONE 10MG X 20 COM,8000000133,75000000042,560000006,890000538,410000001,F-7187/20,0,0,0,0,0,20
77705682,PROFENID 100MG X 20 COM,8000000157,75000000024,560000006,890000477,410000001,F-9748/21,0,0,0,0,0,20
77705684,PROFENID BI 150MG X 10 COM,8000000157,75000000024,560000006,890000477,410000001,F-15681/21,0,0,0,0,0,10
77705689,PROGENDO 200MG X 30 CAP,8000000000,75000000245,560000003,890000643,410000001,F-14456/20,0,0,0,0,0,30
77705704,PROLOPA 200MG/50MG X 30 COM,8000000152,75000000068,560000006,890000136,410000001,F-4169/20,0,0,0,0,0,30
77705707,PROMERPAL 140MG X 10 CAP,8000000141,75000000024,560000003,890000317,410000001,F-18716/21,0,0,0,0,0,10
77705711,PROPOLAB C KIDS X 30 ML,8000000142,75000000053,560000038,890000647,410000002,,0,0,0,0,0,30
77705712,PROPOLAB C X 30 ML,8000000140,75000000053,560000038,890000545,410000002,,0,0,0,0,0,30
77705715,PROPOLEO MENTA EUCALIPTO X 30 ML,8000000106,75000000053,560000038,890000647,410000002,,0,0,0,0,1,30
77705719,PROPOLEO PEDIATRICO FRUTILLA X 15 ML,8000000083,75000000053,560000038,890000647,410000002,,0,0,0,0,0,15
77705720,PROPOLEO TRADICIONAL X 30 ML,8000000006,75000000053,560000038,890000432,410000002,,0,0,0,0,1,30
77705721,PROPOLEO TRADICIONAL X 30 ML,8000000006,75000000053,560000038,890000432,410000002,,0,0,0,0,1,30
77705726,PROPOLIS 10% X 30 ML,8000000096,75000000053,560000038,890000079,410000002,,0,0,0,0,0,30
77705729,PROPOLIS X 30 ML,#N/A,75000000053,560000038,#N/A,410000002,,0,0,0,0,0,30
77705730,PROPOLVIT ADULTO X 30 ML,8000000036,75000000053,560000038,890000676,410000002,,0,0,0,0,0,30
77705731,PROPOLVIT C X 30 COMPRIMIDDOS,8000000036,75000000053,560000006,890000677,410000002,,0,0,0,0,0,30
77705732,PROPOLVIT NINO X 30 ML,8000000036,75000000053,560000038,890000676,410000002,,0,0,0,0,0,30
77705736,PROPRANOLOL 10MG X 20 COM,8000000114,75000000057,560000006,890000649,410000001,F-13795/19,0,0,0,1,1,20
77705737,PROPRANOLOL 40MG X 20 COM,8000000035,75000000057,560000006,890000649,410000001,F-2279/19,0,0,0,1,1,20
77705740,PROPRANOLOL 40MG X 20 COM,8000000114,75000000057,560000006,890000649,410000001,F-3440/20,0,0,0,1,1,20
77705742,PROSTAFORT 320MG X 30 CAP,8000000096,75000000234,560000003,890000669,410000001,N-3/21,0,0,0,0,0,30
77705744,"PROSTALIC 0,4MG X 60 COM",8000000114,75000000259,560000006,890000688,410000001,F-22512/21,0,0,0,0,0,60
77705754,PROTIUM I X 30 CAP,8000000161,75000000231,560000003,890000642,410000002,,0,0,0,0,0,30
77705758,PROXTEN PLUS 1% X 5 ML,8000000124,75000000104,560000041,890000639,410000000,F-24979/19,0,0,0,0,0,5
77705759,PROZAC 20MG X 28 COM,8000000053,75000000128,560000006,890000410,410000001,F-10844/21,0,0,0,0,0,28
77705761,PRUDENCE CLASICO X 12 UN,#N/A,75000000208,560000034,#N/A,410000002,DM 10PR/0180/09,0,0,0,0,0,12
77705762,PRUDENCE CLASICO X 3 UN,#N/A,75000000208,560000034,#N/A,410000002,DM 10PR/0180/09,0,0,0,0,0,3
77705763,PRUDENCE CONTROL X 12 UN,#N/A,75000000208,560000034,#N/A,410000002,DM 10PR/0181/09,0,0,0,0,0,12
77705766,PRUDENCE ULTRA SENSIBLE X 12 UN,#N/A,75000000208,560000034,#N/A,410000002,DM 10PR/0179/09,0,0,0,0,0,12
77705767,PRUDENCE ULTRA SENSIBLE X 3 UN,#N/A,75000000208,560000034,#N/A,410000002,DM 10PR/0179/09,0,0,0,0,0,3
77705772,PULMICORT TURBUHALER 200MCG/DOSIS X 200DOSIS INH,8000000010,75000000091,560000018,890000174,410000000,F-22032/20,0,0,0,0,0,200
77705773,PYRIPED 100MG/5ML X 100 ML,8000000114,75000000024,560000041,890000465,410000002,F-9928/21,0,0,0,0,0,100
77705777,PYRIPED FORTE 600MG X 20 COM,8000000114,75000000024,560000006,890000465,410000001,F-10176/16,0,0,0,1,0,20
77705778,QG5 X 30 COM,8000000078,75000000061,560000006,#N/A,410000002,,0,0,0,0,0,30
77705779,QLAIRA X 28 COM,8000000016,75000000042,560000006,890000363,410000004,F-18201/20,0,0,0,0,0,28
77705782,QUASSIA 4% X 125 ML,8000000175,75000000253,560000036,890000651,410000002,N-578/21,0,0,0,0,1,125
77705783,QUEEN GUATERO 2L FUNDA X 1 UN,#N/A,75000000145,#N/A,#N/A,410000002,,0,0,0,0,0,1
77705784,QUEPIMAX 100MG X 30 COM,8000000108,75000000070,560000006,890000652,410000001,F-23734/18,0,0,0,1,0,30
77705785,QUEPIMAX 25MG X 30 COM,8000000108,75000000070,560000006,890000652,410000001,F-20855/19,0,0,0,1,0,30
77705787,QUETIAPINA 100MG X 30 COM,8000000114,75000000070,560000006,890000652,410000001,F-23309/17,0,0,0,1,1,30
77705789,QUETIAPINA 100MG X 30 COM,8000000084,75000000070,560000006,890000652,410000001,F-22818/21,0,0,0,1,1,30
77705790,QUETIAPINA 100MG X 30 COM,8000000035,75000000070,560000006,890000652,410000001,F-23789/18,0,0,0,1,1,30
77705791,QUETIAPINA 150MG X 30 COM,8000000007,75000000070,560000006,890000652,410000001,F-23024/21,0,0,0,1,1,30
77705793,QUETIAPINA 200MG X 30 COM,8000000007,75000000070,560000006,890000652,410000001,F-19961/18,1,0,0,1,1,30
77705798,QUETIAPINA 25MG X 30 COM,8000000166,75000000070,560000006,890000652,410000001,F-22420/21,0,0,0,1,1,30
77705799,QUETIAPINA 25MG X 30 COM,8000000035,75000000070,560000006,890000652,410000001,F-23743/18,0,0,0,1,1,30
77705801,QUETIAPINA 300MG X 30 COM,8000000007,75000000070,560000006,890000652,410000001,F-23025/21,0,0,0,1,1,30
77705807,QUETIDIN 25MG X 30 COM,8000000000,75000000070,560000006,890000652,410000001,F-12494/17,0,0,0,1,0,30
77705810,QUETIUM 100MG X 30 COM,8000000161,75000000070,560000006,890000652,410000001,F-20257/18,0,0,0,1,0,30
77705811,QUETIUM 25MG X 30 COM,8000000161,75000000070,560000006,890000652,410000001,F-20198/18,0,0,0,1,0,30
77705814,QUIMNATURA SODIO X 250G SOB,8000000144,75000000032,560000032,890000153,410000002,,0,0,1,0,1,250
77705815,QUIMNATURA GLUCOSA X 75 G,8000000144,75000000163,560000032,890000436,410000002,,0,0,0,0,0,75
77705816,QUIMNATURA MANZANILLA FLOR X 5 G,8000000144,75000000180,#N/A,890000532,410000002,,0,0,0,0,0,5
77705817,QUIMNATURA MIRRA X 1 G,8000000144,75000000183,560000032,890000573,410000002,,0,0,0,0,1,1
77705818,"QUIMOX 0,5% X 5 ML",8000000125,75000000039,560000038,890000580,410000000,F-21672/20,0,0,0,0,0,5
77705823,QUITACALLOS 30% X 5 G,8000000065,75000000040,560000007,890000045,410000002,F-21743/20,0,0,0,0,0,5
77705824,QUITOSO X 150 ML,8000000102,75000000253,560000028,890000074,410000002,DM 4386,0,0,0,0,0,150
77705825,QURAX 25MG X 30 COM,8000000111,75000000070,560000006,890000652,410000001,F-21979/20,0,0,0,1,0,30
77705826,QURAX XR 200MG X 30 COM,8000000134,75000000070,560000006,890000652,410000001,F-24279/18,0,0,0,1,0,30
77705835,RANGAR 1MG X 30 COM,8000000007,75000000068,560000006,890000654,410000001,F-22834/21,0,0,0,1,0,30
77705838,RAPAMUNE 1MG X 60 ,8000000180,75000000113,560000015,890000673,410000001,F-24838/19,0,0,0,0,0,60
77705840,"RAVOTRIL 0,25MG X 10 COM",8000000152,75000000031,560000006,890000252,410000005,F-15095/20,0,0,0,0,0,10
77705845,RAYFILTER PROTECTOR SOLAR GATILLO FPS30 X 100 ML,8000000146,75000000215,560000007,#N/A,410000002,,0,0,0,0,0,100
77705846,RAYTAN DERMOPROTECTOR 50/ X 50 ML,8000000147,75000000215,560000007,#N/A,410000002,,0,0,0,0,0,50
77705847,RAYTAN DERMOPROTECTOR 50/ X 50 ML,8000000147,75000000215,560000007,#N/A,410000002,,0,0,0,0,0,50
77705848,REALTA 30MG X 30 CAP,8000000161,75000000128,560000003,890000340,410000001,F-16761/18,0,0,0,0,0,30
77705849,REALTA 60MG X 30 CAP,8000000161,75000000128,560000003,890000340,410000001,F-16760/18,0,0,0,0,0,30
77705852,REAX 10MG X 30 COM,8000000000,75000000059,560000006,890000662,410000001,F-21922/20,0,0,0,0,0,30
77705856,RECAXIN 150MG X 1 COM,8000000000,75000000262,560000006,890000038,410000001,F-15642/21,0,0,0,1,0,1
77705857,RECAXIN DUO BITERAPIA X 61 COM,8000000000,75000000262,560000006,890000039,410000001,F-17953/20,0,0,0,0,0,61
77705867,REDOXON DOBLE ACCION X 10 COM,8000000016,75000000272,560000006,890000729,410000002,,0,0,0,0,0,10
77705870,"REDUCLIM 2,5MG X 35 COM",8000000043,75000000245,560000006,890000697,410000001,F-24312/18,1,0,0,1,0,35
77705872,REDUSTEROL 20MG X 30 COM,8000000126,75000000151,560000006,890000661,410000001,F-24573/19,0,0,0,1,0,30
77705875,REFLEXAN 10MG X 20 COM,8000000111,75000000221,560000006,890000233,410000001,F-21346/19,0,0,0,1,0,20
77705877,REFLEXAN 5MG X 20 COM,8000000111,75000000221,560000006,890000233,410000001,F-23234/16,0,0,0,1,0,20
77705883,REGENESIS X 30 CAP,8000000061,75000000187,560000003,890000581,410000002,,0,0,0,0,0,30
77705889,REHSAL 60 X 8 SOB,8000000035,75000000220,560000032,890000637,410000002,F-4018/20,0,0,0,0,0,8
77705891,REHSAL 90 X 4 SOB,8000000035,75000000220,560000032,890000437,410000002,F-4017/20,0,0,0,0,0,4
77705897,RELATENE 100MG X 20 COM,8000000114,75000000024,560000006,890000477,410000001,F-15952/17,0,0,0,0,0,20
77705898,RELATENE T U 200MG X 10 COM,8000000114,75000000024,560000006,890000477,410000001,F-6932/20,0,0,0,0,0,10
77705899,RELATENE T U 200MG X 20 COM,8000000114,75000000024,560000006,890000477,410000001,F-6932/20,0,0,0,0,0,20
77705901,RELPAX 40MG X 2 COM,8000000133,75000000062,560000006,890000345,410000001,F-21350/19,0,0,0,0,0,2
77705902,RELSED 30MG/5ML X 120 ML,8000000141,75000000059,560000041,890000394,410000001,F-24854/19,0,0,0,0,0,120
77705907,REMITEX 10MG/ML X 15 ML,8000000014,75000000059,560000038,890000231,410000001,F-9707/21,0,0,0,1,0,15
77705909,REMITEX-D X 20 COM,8000000014,75000000059,560000006,890000232,410000001,F-19490/17,0,0,0,0,0,20
77705913,REPENTIL 10MG X 60 COM,8000000171,75000000261,560000006,890000518,410000001,F-22967/16,0,0,0,0,0,60
77705917,RESOTYL 200MG X 30 COM,8000000000,75000000130,560000006,890000575,410000000,F-15012/20,1,0,0,0,0,30
77705926,REXANEL 1MG/ML X 120 ML,8000000141,75000000059,560000038,890000662,410000001,F-25829/20,0,0,0,0,0,120
77705930,REZPIKLIN X 150 ML,8000000120,75000000115,560000038,890000058,410000002,,0,0,0,0,0,150
77705932,RIBOLAC 200MG X 10 COM,8000000000,75000000061,560000006,890000658,410000003,F-20038/18,0,0,0,0,0,10
77705933,RICILINA FORTE 400MG/5ML X 30 ML,8000000000,75000000179,560000032,890000127,410000003,F-14535/20,0,0,0,0,0,30
77705935,RIGOTAX 10MG X 10 COM,8000000141,75000000059,560000006,890000231,410000001,F-25203/20,0,0,0,1,0,10
77705936,RIGOTAX 10MG X 30 CAP,8000000141,75000000059,560000003,890000231,410000001,F-11952/17,0,0,0,0,0,30
77705938,RIGOTAX 10MG/ML X 15 ML,8000000141,75000000059,560000038,890000231,410000001,F-4652/20,0,0,0,0,0,15
77705942,RIGOTAX-D X 30 CAP,8000000141,75000000059,560000003,890000232,410000001,F-13198/18,0,0,0,0,0,30
77705945,RILEX 10MG X 10 COM,8000000089,75000000041,560000006,890000660,410000001,F-26184/21,0,0,0,1,0,10
77705946,RILEX 15MG X 28 COM,8000000089,75000000041,560000006,890000660,410000001,F-26185/21,0,0,0,1,0,28
77705947,RILEX 20MG X 28 COM,8000000089,75000000041,560000006,890000660,410000001,F-26186/21,0,0,0,1,0,28
77705948,RIMIVAT 75MG X 10 CAP,8000000167,75000000236,560000003,890000603,410000000,F-15610/21,0,0,0,0,0,10
77705951,RIMOX 1MG/ML X 45 ML,8000000035,75000000070,560000038,890000659,410000001,F-22077/20,0,0,0,1,0,45
77705954,"RINAID 2,5MG/5ML X 120 ML",8000000108,75000000059,560000021,890000302,410000001,F-20726/18,0,0,0,0,0,120
77705955,RINGER X 1000 ML,8000000156,75000000241,560000038,890000198,410000001,F-13655/19,0,0,0,0,1,1000
77705962,RINOBANEDIF X 10G UNG,8000000014,75000000039,560000044,890000129,410000003,B-157/18,0,0,0,0,0,10
77705963,RINOFILAX 5MG X 30 COM,8000000000,75000000059,560000006,890000302,410000001,F-12267/17,0,0,0,1,0,30
77705965,RINOMASE 50MCG/DOSIS X 200 DOSIS,8000000086,75000000115,560000041,890000576,410000000,F-23560/22,0,0,0,0,0,200
77705969,RINOVAL 50MCG X 120 DOSIS,8000000161,75000000115,560000041,890000576,410000000,F-2341/19,0,0,0,0,0,120
77705970,RINOVEN COMPUESTO X 120 ML,8000000108,75000000053,560000041,890000261,410000001,F-7770/21,0,0,0,0,0,120
77705973,RIPOL 100MG X 1 COM,8000000035,75000000133,560000006,890000671,410000001,F-11958/17,0,0,0,1,0,1
77705975,RIPOL 50MG X 1 COM,8000000035,75000000133,560000006,890000671,410000001,F-11957/17,0,0,0,1,0,1
77705976,RIPOL 50MG X 5 COM,8000000035,75000000133,560000006,890000671,410000001,F-11957/17,0,0,0,1,0,5
77705987,RISPYL 3MG X 20 COM,8000000011,75000000070,560000006,890000659,410000001,F-18840/21,0,0,0,1,0,20
77705989,RITMENAL 400MG X 30 CAP,8000000089,75000000020,560000003,890000421,410000001,F-7428/21,0,0,0,1,0,30
77705991,RITMOCOR 150MG X 20 COM,8000000000,75000000036,560000006,890000644,410000001,F-5704/20,0,0,0,0,0,20
77705992,RITMOCOR 150MG X 40 COM,8000000000,75000000036,560000006,890000644,410000001,F-5704/20,0,0,0,0,0,40
77705994,RITMOCOR 300MG X 20 COM,8000000000,75000000036,560000006,890000644,410000001,F-5705/20,0,0,0,0,0,20
77705995,RITMOCOR 300MG X 40 COM,8000000148,75000000036,560000006,890000644,410000001,F-5705/20,0,0,0,0,0,40
77705996,RIVAROXABAN 20MG X 30 COM,8000000116,75000000041,560000006,890000660,410000001,,0,0,0,1,1,30
77705998,RIVAXORED 10MG X 10 COM,8000000046,75000000041,560000006,890000660,410000001,F-25030/19,0,0,0,1,0,10
77705999,RIVAXORED 15MG X 28 COM,8000000046,75000000041,560000006,890000660,410000001,F-25114/19,0,0,0,1,0,28
77706005,ROACNETAN 10MG X 30 CAP,8000000152,75000000033,560000003,890000473,410000000,F-4171/20,0,0,0,0,0,30
77706006,ROACNETAN 20MG X 30 CAP,8000000152,75000000033,560000003,890000473,410000000,F-4172/20,0,0,0,0,0,30
77706013,ROSUGRAS 10MG X 30 COM,8000000145,75000000151,560000006,890000661,410000001,F-22189/20,0,0,0,1,0,30
77706015,ROSUVASTATINA 10MG X 28 COM,8000000004,75000000151,560000006,890000661,410000001,F-23381/17,0,0,0,0,1,28
77706017,ROSUVASTATINA 10MG X 30 COM,8000000007,75000000151,560000006,890000661,410000001,F-24163/18,0,0,0,1,1,30
77706019,ROSUVASTATINA 10MG X 30 COM,8000000166,75000000151,560000006,890000661,410000001,F-22395/21,0,0,0,1,1,30
77706020,ROSUVASTATINA 10MG X 30 COM,8000000035,75000000151,560000006,890000661,410000001,F-25539/20,0,0,0,1,1,30
77706022,ROSUVASTATINA 20MG X 28 COM,8000000004,75000000151,560000006,890000661,410000001,F-22978/16,0,0,0,0,1,28
77706026,ROSUVASTATINA 20MG X 30 COM,8000000035,75000000151,560000006,890000661,410000001,F-25536/20,0,0,0,1,1,30
77706031,ROSVEL 10MG X 30 COM,8000000035,75000000151,560000006,890000661,410000001,F-15251/20,0,0,0,1,0,30
77706034,ROSVEL 20MG X 30 COM,8000000035,75000000151,560000006,890000661,410000001,F-15252/20,0,0,0,1,0,30
77706035,ROVARTAL 20MG X 30 COM,8000000111,75000000151,560000006,890000661,410000001,F-18321/20,0,0,0,1,0,30
77706036,RSP 1MG X 30 COM,8000000059,75000000070,560000006,890000659,410000001,F-22847/21,0,0,0,1,0,30
77706037,RSP 3MG X 30 COM,8000000059,75000000070,560000006,890000659,410000001,F-22846/21,0,0,0,1,0,30
77706039,"RUBRIMET 0,75% X 30 G",8000000040,75000000033,560000013,890000567,410000001,F-17552/19,0,0,0,0,0,30
77706042,RUPAFIN 10MG X 30 COM,8000000093,75000000059,560000006,890000662,410000001,F-17085/18,0,0,0,0,0,30
77706044,RUX 10MG X 30 COM,8000000161,75000000151,560000006,890000661,410000001,F-14165/19,0,0,0,1,0,30
77706045,RUX 10MG X 60 COM,8000000161,75000000151,560000006,890000661,410000001,F-14165/19,0,0,0,1,0,60
77706047,RUX 20MG X 30 COM,8000000161,75000000151,560000006,890000661,410000001,F-14166/19,0,0,0,1,0,30
77706049,SACARINA 24MG X 300 ,8000000175,75000000223,560000042,890000663,410000002,,0,0,0,0,0,300
77706051,SACRUSYT HFA 100MCG/DOSIS X 200DOSIS INH,8000000022,75000000091,560000018,890000664,410000001,F-18198/20,0,0,0,0,0,200
77706052,SACRUSYT LA 100MCG/DOSIS X 200DOSIS INH,8000000022,75000000091,560000018,890000664,410000001,F-21198/19,0,0,0,0,0,200
77706053,SACRUSYT LA 100MCG/DOSIS X 200DOSIS INH,8000000063,75000000091,560000018,890000664,410000001,F-21198/19,0,0,0,0,0,200
77706056,SAE ADULTO X 6 SUP,8000000131,75000000049,560000040,890000055,410000001,F-11634/21,1,0,0,0,0,6
77706058,SAE INFANTIL X 6 SUP,8000000131,75000000049,560000040,890000055,410000001,F-11635/21,0,0,0,0,0,6
77706059,SAGRAS 120MG X 105 CAP,8000000114,75000000261,560000003,890000602,410000001,F-17313/18,0,0,0,0,0,105
77706061,SAGRAS 120MG X 42 CAP,8000000114,75000000261,560000003,890000602,410000001,F-17313/18,0,0,0,0,0,42
77706062,SAL FRUTA ENO LIMON X 100 G,8000000082,75000000032,560000032,890000020,410000002,F-4225/20,0,0,0,0,0,100
77706063,SAL FRUTA ENO LIMON X 2 SOB,8000000082,75000000032,560000032,890000020,410000002,F-4225/20,0,0,0,0,0,2
77706065,SAL FRUTA ENO X 2 SOB,8000000082,75000000032,560000032,890000020,410000002,F-14340/19,0,0,0,0,0,2
77706072,SALBUTAMOL 100MCG/DOSIS X 200DOSIS INH,8000000086,75000000091,560000018,890000664,410000001,F-25241/20,0,0,0,0,1,200
77706073,SALBUTAMOL 100MCG/DOSIS X 200DOSIS INH,8000000126,75000000091,560000018,890000664,410000001,F-16568/17,0,0,0,0,1,200
77706074,SALBUTAMOL 100MCG/DOSIS X 250DOSIS INH,8000000034,75000000091,560000018,890000664,410000001,F-588/18,0,0,0,0,1,250
77706076,SALBUTAMOL 2MG/5ML X 100 ML,8000000114,75000000091,560000021,890000664,410000001,F-6935/20,0,0,0,0,1,100
77706078,SALBUTRAL 100MCG/DOSIS X 250DOSIS INH,8000000040,75000000091,560000018,890000664,410000001,F-16076/17,0,0,0,0,0,250
77706082,SALES REHIDRATACION 60 X 1 SOB,8000000126,75000000220,560000032,890000637,410000002,F-18238/20,0,0,0,0,1,1
77706084,SALES REHIDRATACION 90 X 4 SOB,8000000126,75000000220,560000032,890000437,410000002,F-18239/20,0,0,0,0,1,4
77706087,SALICORT X 30ML CAPILAR,8000000040,75000000250,560000028,890000047,410000001,F-23071/21,0,0,0,0,0,30
77706088,SALMETEROL 25MCG/DOSIS X 120DOSIS INH,8000000099,75000000091,560000018,890000666,410000001,F-7728/21,1,0,0,0,0,120
77706089,SALOFALK 500MG X 100 COM,8000000023,75000000061,560000006,890000551,410000001,F-20868/19,0,0,0,0,0,100
77706090,SALONPAS X 10 ,8000000167,75000000024,560000030,890000071,410000002,F-2068/19,0,0,0,0,0,10
77706092,SALVIS X 30 COM,8000000000,75000000024,560000006,890000360,410000001,F-21599/19,0,0,0,0,0,30
77706093,SANAX VASELINA SOLIDA BLANCA X 25 G,8000000155,75000000114,560000031,890000716,410000002,,0,0,0,0,1,25
77706094,SANDRENA 1MG/DOSIS X 28 DOSIS,8000000113,75000000245,560000013,890000363,410000001,F-12823/18,0,0,0,0,0,28
77706096,"SANIMAR 0,9% X 120 ML",8000000089,75000000115,560000038,#N/A,410000002,,0,0,0,0,0,120
77706100,SANOTACT CALCIO/VITAMINA D+MAGNESIO X 15 COM,8000000158,75000000187,560000006,890000196,410000002,,0,0,0,0,0,15
77706101,SANTEPHARMA ALCOHOL DESNATURALIZADO 70% X 500 ML,8000000159,75000000166,560000038,890000073,410000002,,0,0,0,0,0,500
77706102,SANYFARM ALCOHOL MICROFILTRADO 70º X 100 ML,8000000160,75000000166,560000038,890000073,410000002,,0,0,0,0,0,100
77706104,"SAYANA 104MG/0,65MG X 1 AMP",8000000133,75000000042,560000041,890000538,410000004,F-17895/19,0,0,0,0,0,1
77706105,"SAYANA PRESS 104MG/0,65ML X 1 DOSIS",8000000133,75000000042,560000041,890000538,410000004,F-23721/18,0,0,0,0,0,1
