1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
77705382,PAROX20X30,7800007803795,5556,$7.000,PAROXETINA 20MG X 30 COM,F-13726/19,PAROXETINA,890000616,CHILE,8000000035,20MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,1,0,0,0,751
77705385,PASTAX100,7800046000278,4905,#N/A,PASTA LASSAR X 100G UNG,F-2787/19,VASELINA,890000716,EUROFARMA,8000000059,25G;15G;10G;25G;25G,UNGUENTO TOPICO,UNG.,560000044,0,100,100 G,65000000000,REGENERADORES DE TEJIDO,75000000217,NP,410000002,0,0,0,0,
77705387,PASTAX30,2000000655253,8832,#N/A,PASTA LASSAR X 30G CREM,F-6371/20,LANOLINA|OXIDO|ZINC,890000486,VALMA,8000000175,25G/100G;25G/100G,CREMA TOPICA,CREM.,560000007,0,30,100 G,65000000000,REGENERADORES DE TEJIDO,75000000217,NP,410000002,0,0,0,1,
77705389,PASTAX50,7800044002052,4917,$2.000,PASTA LASSAR X 50G UNG,F-6371/20,LANOLINA|OXIDO|ZINC,890000486,VALMA,8000000175,25G/100G;25G/100G,UNGUENTO TOPICO,UNG.,560000044,0,50,100 G,65000000000,REGENERADORES DE TEJIDO,75000000217,NP,410000002,0,0,0,1,
77705390,PASUR70X1,7612797508381,6749,#N/A,PASURTA 70MG/ML X 1 ,B-2740/18,ERENUMAB,890000351,NOVARTIS,8000000121,70MG/ML,SOLUCION INYECTABLE,SOL.,560000038,0,1,UNIDAD,65000000003,ANTIJAQUECOSOS,75000000062,MRE,410000001,0,1,0,1,
77705392,PATAN02X25,7896548197332,985,#N/A,"PATANOL S 0,2% X 2,5 ML",F-15242/20,OLOPATADINA,890000598,NOVARTIS,8000000121,"0,2%",SOLUCION OFTALMICA ESTERIL,SOL.,560000038,1,3,100 ML,65000000001,ANTIHISTAMINICOS ,75000000059,MRE,410000001,0,0,0,1,
77705402,PAZBR305X120,7800050001964,4849,#N/A,PAZBRONQ ADULTO 30MG/5ML X 120 ML,F-7509/21,AMBROXOL,890000095,MEDIPHARM,8000000108,30MG/5ML,JARABE,JAR.,560000021,1,120,100 ML,65000000001,ANTITUSIVOS Y EXPECTORANTES,75000000077,NP,410000002,0,0,0,1,
77705407,PECTOX120,7800068014024,4371,#N/A,PECTORAL PASTEUR X 120 ML,F-1206/18,AMONIO|DROSERA|OROZUZ,890000104,PASTEUR,8000000131,"0,1G/5ML;0,025G/5ML;0,05G/5ML;5G/5ML;0,05G/5ML",JARABE,JAR.,560000021,1,120,100 ML,65000000001,ANTITUSIVOS Y EXPECTORANTES,75000000077,NP,410000002,0,0,0,1,
77705410,PEDIA45X500,7501033956706,7263,#N/A,PEDIALYTE 45 FRUTILLA X 500 ML,F-19055/21,SALES REHIDRATACION,890000665,ABBOTT,8000000000,"216MG/100ML;2,5G/100ML;207,6MG/100ML;94MG/100ML;6,1MG/100ML",SOLUCION ORAL,SOL.,560000038,1,500,100 ML,65000000001,REHIDRATANTES,75000000220,NP,410000002,0,0,0,1,
77705411,PEDIA45X500,7501033956713,7262,#N/A,PEDIALYTE 45 MANZANA X 500 ML,F-19053/21,POTASIO,890000637,ABBOTT,8000000000,"216MG/100ML;94MG/100ML;207,6MG/100ML;6,1MG/100ML;2,5G/100ML",SOLUCION ORAL,SOL.,560000038,1,500,100 ML,65000000001,REHIDRATANTES,75000000220,NP,410000002,0,0,0,1,
77705413,PEDIA60X500,7501033956768,7261,#N/A,PEDIALYTE 60 MANZANA X 500 ML,F-18844/16,POTASIO,890000637,ABBOTT,8000000000,"289,2MG/100ML;150,6MG/100ML;175,7MG/100ML;1,188G/100ML;6MG/100ML",SOLUCION ORAL,SOL.,560000038,1,500,100 ML,65000000001,REHIDRATANTES,75000000220,NP,410000002,0,0,0,1,
77705415,PEDIA60X500,7501033956782,7260,#N/A,PEDIALYTE 60 UVA X 500 ML,F-18845/21,POTASIO,890000637,ABBOTT,8000000000,"289,2MG/100ML;150,6MG/100ML;175,7MG/100ML;1,188G/100ML;6MG/100ML",SOLUCION ORAL,SOL.,560000038,1,500,100 ML,65000000001,REHIDRATANTES,75000000220,MRE,410000001,0,0,0,1,
77705416,PEGAP37505X1,4037353776661,8008,#N/A,PEGAPAR®3750UI/5ML X 1 AMP,,PEGASPARGASA,890000619,KAMPAR,8000000095,3750UI/5ML,SOLUCION INYECTABLE,SOL.,560000038,1,1,UNIDAD,65000000003,CITOSTATICOS,75000000098,MRE,410000001,0,1,0,1,
77705417,PEMAR20X10,7800050306427,4821,#N/A,PEMAR 20MG X 10 COM,F-7916/16,PIROXICAM,890000633,MEDIPHARM,8000000108,20MG,COMPRIMIDOS,COM.,560000006,0,10,UNIDAD,65000000003,"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS",75000000024,MRE,410000001,0,0,0,1,
77705430,PENTO400X30,7800063111353,4521,#N/A,PENTOXIFILINA 400MG X 30 COM,F-9476/21,PENTOXIFILINA,890000621,MINTLAB,8000000114,400MG,COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,COM.,560000006,0,30,UNIDAD,65000000003,VASODILATADORES CEREBRALES Y PERIFERICOS,75000000269,MRE,410000001,0,0,0,0,
77705431,PEPA1000X30,7803504001862,3901,#N/A,PEPA CALABAZA 1000MG X 30 CAP,,CALABAZA|PEPA,890000187,BIOPLANT,8000000020,1000MG,CAPSULAS,CAPS.,560000003,0,30,UNIDAD,65000000003,SISTEMA REPRODUCTIVO Y URINARIO,75000000234,NP,410000002,0,0,0,1,
77705434,PEPAX60,9001001000618,278,#N/A,PEPA CALABAZA X 60 CAP,,CUCURBITA PEPO,890000292,CNP,8000000036,1000MG,CAPSULAS,CAPS.,560000003,0,60,UNIDAD,65000000003,SISTEMA REPRODUCTIVO Y URINARIO,75000000234,NP,410000002,0,0,0,0,
77705438,PEREB505X100,7800007100573,5712,#N/A,PEREBRON ADULTO 50MG/5ML X 100 ML,F-8477/21,OXOLAMINA,890000609,CHILE,8000000035,50MG/5ML,JARABE,JAR.,560000021,1,100,100 ML,65000000001,ANTITUSIVOS Y EXPECTORANTES,75000000077,MRE,410000001,1,0,0,1,
77705442,PEREN250X10,3583316669293,8445,$1.000,PERENTERYL 250MG X 10 CAP,B-2546/20,PROBIOTICO,890000642,AXON,8000000011,250MG,CAPSULAS,CAPS.,560000003,0,10,UNIDAD,65000000003,ANTIDIARREICOS,75000000046,NP,410000002,0,0,0,1,744
77705444,PEREN250X10,3583315558079,8446,#N/A,PERENTERYL PEDIATRICO 250MG X 10 SOB,B-922/20,PROBIOTICO,890000642,AXON,8000000011,250MG,POLVO PARA SUSPENSION ORAL,POLV.,560000032,0,10,UNIDAD,65000000003,ANTIDIARREICOS,75000000046,NP,410000002,0,0,0,1,
77705447,PERFUX60,7800028810246,5114,#N/A,PERFUNGOL X 60 G,F-1495/18,ACIDO BORICO|CLOROCRESOL|OXIDO|ZINC,890000017,BAGO,8000000014,1G/100G;20G/100G;20G/100G,POLVO DERMICO,POLV.,560000032,0,60,100 G,65000000000,TOPICOS,75000000251,NP,410000002,0,0,0,1,
77705451,PERMAX1,9556966344630,193,#N/A,PERMANGANATO X 1 G,,PERMANGANATO,890000623,QUIMNATURA,8000000144,100%,POLVO,POLV.,560000032,0,1,100 G,65000000000,MINERALES,75000000182,NP,410000002,0,0,0,0,
77705458,PETX100,7800006003745,5769,#N/A,PET OTIC X 100 ML,,ACEITE EUCALIPTUS|ACIDO ACETICO|ACIDO BORICO,890000001,DRAG PHARMA,8000000047,,SOLUCION OTICA,SOL.,560000038,1,100,100 ML,65000000001,"ANTIBIOTICO, ANTIMICOTICO Y ANTIINFLAMATORIO",75000000038,NP,410000002,0,0,0,1,
77705460,PETRI149X38,7804907838055,2916,#N/A,"PETRIZZIO BARRA FUCSIA 149 X 3,8 G",,,#N/A,PETRIZZIO,8000000132,SEGUNROTUADO,LABIAL EN BARRA,LAB.,560000023,0,4,100 G,65000000000,LABIOS,75000000167,NP,410000002,0,0,0,1,
77705461,PETRI150X38,7804907838086,2915,#N/A,"PETRIZZIO BARRA GRAPE 150 X 3,8 G",,,#N/A,PETRIZZIO,8000000132,SEGUNROTUADO,LABIAL EN BARRA,LAB.,560000023,0,4,100 G,65000000000,LABIOS,75000000167,NP,410000002,0,0,0,1,
77705459,PETRIX1,7804907916449,2866,#N/A,PETRIZZIO DELINEADOR OJOS LAPIZ BROWN X 1 UN,,,#N/A,PETRIZZIO,8000000132,SEGUNROTUADO,DELINEADOR LAPIZ,,#N/A,0,1,UNIDAD,65000000003,OJOS,75000000194,NP,410000002,0,0,0,1,
77705463,PETRIX1,7804907917491,2865,#N/A,PETRIZZIO MASCARA PESTANA HIGH DEFINITION ARGAN X 1 UN,,,#N/A,PETRIZZIO,8000000132,SEGUNROTUADO,MASCARA,,#N/A,1,1,UNIDAD,65000000003,OJOS,75000000194,NP,410000002,0,0,0,1,
77705464,PETRIX25,7804907937666,2839,#N/A,PETRIZZIO TOALLAS DESMAQUILLANTES MICELAR X 25 UN,,,#N/A,,#N/A,,TOLLITAS DESMAQUILLANTES,,#N/A,1,25,UNIDAD,65000000003,DESMAQUILLANTES,75000000116,NP,410000002,0,0,0,1,740
77705465,PHARMX6,6223004866920,7649,#N/A,PHARMAPLAST SUTURAS ADHESIVAS X 6 UN,,,#N/A,,#N/A,,SUTURAS,,#N/A,0,6,UNIDAD,65000000003,"APOSITOS, GASAS, PARCHES Y SUTURAS",75000000084,NP,410000002,0,0,0,1,739
77705471,PHISIX100,7502010422641,7169,#N/A,PHISIO LIMPIEZA OIDO X 100 ML,,EDETATO|MONOGLICERIDOS|POLISORBATO,890000344,CENTROVET,8000000033,"3,5G;0,1G;0,2G;0,086G",SOLUCION,SOL.,560000038,1,100,100 ML,65000000001,LIMPIEZA,75000000170,NP,410000002,0,0,0,1,
77705472,PHOSFX130,7800086705102,4288,#N/A,PHOSFOENEMA X 130 ML,F-308/17,FOSFATOS,890000417,BPH,8000000027,6G/100ML;16G/100ML,SOLUCION,SOL.,560000038,1,130,100 ML,65000000001,LAXANTES,75000000169,MRE,410000001,0,0,0,1,
77705476,PIASCX30,7460536556557,7416,$26.400,PIASCLEDINE X 30 CAP,N-464/18,GLICINE MAX|PERSEA GRATISSIMA,890000434,MEGALABS,8000000111,100MG;200MG,CAPSULAS,CAPS.,560000003,0,30,UNIDAD,65000000003,FITOFARMACOS ASOSCIADOS AL DOLOR,75000000134,MRE,410000001,0,0,0,1,735
77705477,PICHIX20,7800006002960,5780,#N/A,PICHICHI EDUCADOR SANITARIO X 20 ML,,AGUA|AMONIO|CLORURO SODICO,890000060,DRAG PHARMA,8000000047,,SOLUCION,SOL.,560000038,1,20,100 ML,65000000001,ADIESTRAMIENTO,75000000009,NP,410000002,0,0,0,1,
77705481,PICOL200X30,7803504001565,3910,#N/A,PICOLINATO CROMO 200MCG X 30 CAP,,PICOLINATO CROMO,890000625,IPAK,8000000090,200MCG,CAPSULAS,CAPS.,560000003,0,30,UNIDAD,65000000003,SISTEMA GASTROINTESTINAL,75000000230,NP,410000002,0,0,0,0,
77705482,PICOPX2,7804646030321,3456,#N/A,PICOPREP X 2 ,F-21441/19,ACIDO CITRICO|OXIDO MAGNESIO|PICOSULFATO,890000021,FERRING,8000000067,"10MG;3,5G;12G;0,5G",POLVO PARA SOLUCION ORAL,POLV.,560000032,0,2,UNIDAD,65000000003,LAXANTES,75000000169,MRE,410000001,0,0,0,1,
77705483,PIELAX80,7804907916166,2869,#N/A,PIELARMINA CREM MANOS ARGAN X 80 G,,,#N/A,,#N/A,,CREMA,CREM.,560000007,0,80,100 G,65000000000,CREMAS DE MANOS,75000000106,NP,410000002,0,0,0,1,733
77705484,PIELU005X15,7804620834600,3612,#N/A,"PIELUN 0,05% X 15G CREM",F-20054/18,BETAMETASONA,890000143,OPKO,8000000126,"0,05%",CREMA TOPICA,CREM.,560000007,0,15,100 G,65000000000,TOPICOS,75000000251,MRE,410000001,0,0,0,1,
77705486,PIESA1X100,7804614931407,3753,#N/A,PIESAN 1% X 100 G,F-9376/21,CLOTRIMAZOL,890000272,IPHSA,8000000091,1%,POLVO TOPICO,POLV.,560000032,0,100,100 G,65000000000,TOPICOS,75000000251,NP,410000002,0,0,0,1,732
77705488,PIESA1X20,7804614931391,3754,#N/A,PIESAN 1% X 20G CREM,F-9375/21,CLOTRIMAZOL,890000272,IPHSA,8000000091,1%,CREMA TOPICA,CREM.,560000007,0,20,100 G,65000000000,TOPICOS,75000000251,NP,410000002,0,0,0,1,
77705493,PILOC2X10,7800060003187,4757,#N/A,PILOCARPINA 2% X 10 ML,F-1167/18,PILOCARPINA,890000627,SAVAL,8000000161,2%,SOLUCION OFTALMICA ESTERIL,SOL.,560000038,1,10,100 ML,65000000001,ANTIGLAUCOMATOSOS,75000000051,MRE,410000001,0,0,0,0,
77705495,PILOC4X10,7800060003194,4756,#N/A,PILOCARPINA 4% X 10 ML,F-1168/18,PILOCARPINA,890000627,SAVAL,8000000161,4%,SOLUCION OFTALMICA ESTERIL,SOL.,560000038,1,10,100 ML,65000000001,ANTIGLAUCOMATOSOS,75000000051,MRE,410000001,0,0,0,0,
77705497,PIPLE10X30,7800026062197,5203,#N/A,PIPLEX 10MG X 30 CAP,F-10017/16,ISOTRETINOINA,890000473,ABBOTT,8000000000,10MG,CAPSULAS BLANDAS,CAPS.,560000003,0,30,UNIDAD,65000000003,ANTIACNE,75000000033,RMRSCS,410000000,0,0,0,1,
77705498,PIPLE20X30,7800026009741,5269,#N/A,PIPLEX 20MG X 30 CAP,F-8010/16,ISOTRETINOINA,890000473,ABBOTT,8000000000,20MG,CAPSULAS BLANDAS,CAPS.,560000003,0,30,UNIDAD,65000000003,ANTIACNE,75000000033,RMRSCS,410000000,1,0,0,1,
77705499,PIPLE5X30,7800026007228,5283,#N/A,PIPLEX 5MG X 30 CAP,F-12911/18,ISOTRETINOINA,890000473,ABBOTT,8000000000,5MG,CAPSULAS BLANDAS,CAPS.,560000003,0,30,UNIDAD,65000000003,ANTIACNE,75000000033,RMRSCS,410000000,0,0,0,1,
77705501,PIRETX20,7800068014048,4370,#N/A,PIRETANYL X 20 COM,F-1207/18,CAFEINA|CLORFENAMINA|METAMIZOL,890000180,PASTEUR,8000000131,2MG;322MG;25MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,ANTIGRIPALES,75000000053,NP,410000002,0,0,0,1,
77705502,PIREX125X5,7800068014208,4368,#N/A,"PIREXYL 12,5MG X 5 SUP",F-11612/21,DICLOFENACO,890000317,PASTEUR,8000000131,"12,5MG",SUPOSITORIOS,SUP.,560000040,0,5,UNIDAD,65000000003,"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS",75000000024,MRE,410000001,0,0,0,1,
77705504,PIROF12X30,7800050306304,4822,#N/A,"PIROFLAM 1,2% X 30 G",F-20707/18,DICLOFENACO,890000317,MEDIPHARM,8000000108,"1,20%",GEL TOPICO,GEL.,560000013,0,30,100 G,65000000000,"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS",75000000024,NP,410000002,0,0,0,1,
77705506,PIRONX12,7800028002764,5132,$10.600,PIRONAL FLU FORTE X 12 COM,F-16684/18,IBUPROFENO|PSEUDOEFEDRINA,890000467,BAGO,8000000014,400MG;60MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,12,UNIDAD,65000000003,ANTIGRIPALES,75000000053,MRE,410000001,0,0,0,1,730
77705511,PIROX20X10,7800086707304,4283,#N/A,PIROXICAM 20MG X 10 COM,F-4010/20,PIROXICAM,890000633,CHILE,8000000035,20MG,COMPRIMIDOS,COM.,560000006,0,10,UNIDAD,65000000003,"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS",75000000024,MRE,410000001,0,0,0,0,
77705517,PLAQU200X30,7800058307433,4800,#N/A,PLAQUINOL 200MG X 30 COM,F-24346/18,HIDROXICLOROQUINA,890000455,SANOFI AVENTIS,8000000157,200MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIARTROSICOS Y ANTIARTRITICOS,75000000037,RMRSCS,410000000,0,0,0,1,
77705518,PLAVI75X28,7800058205005,4801,#N/A,PLAVIX 75MG X 28 COM,F-520/18,CLOPIDOGREL,890000255,SANOFI AVENTIS,8000000157,75MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,28,UNIDAD,65000000003,ANTICOAGULANTES,75000000041,MRE,410000001,0,0,0,1,
77705519,PLAZO5X15,7800063330556,4440,$4.500,PLAZOLIT 5MG/ML X 15 ML,F-16580/17,PARGEVERINA,890000615,MINTLAB,8000000114,5MG/ML,SOLUCION ORAL PARA GOTAS,SOL.,560000038,1,15,100 ML,65000000001,ANTIESPASMODICOS ,75000000049,MRE,410000001,0,0,0,1,727
77705524,PLEXUX120,7800026009758,5268,$15.000,PLEXUS X 120 ML,F-6126/20,BETAMETASONA|DEXCLORFENIRAMINA,890000146,ABBOTT,8000000000,"0,25MG/5ML;2MG/5ML",JARABE,JAR.,560000021,1,120,100 ML,65000000001,ANTIHISTAMINICOS ,75000000059,RMRSCS,410000000,1,0,0,1,725
77705526,PLEXUX30,7800026009802,5267,$10.900,PLEXUS X 30 COM,F-6125/20,BETAMETASONA|DEXCLORFENIRAMINA,890000146,ABBOTT,8000000000,"0,25MG;2MG",COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHISTAMINICOS ,75000000059,RMRSCS,410000000,0,0,0,1,724
77705528,PLURIX30,7800026124598,5190,#N/A,PLURIAMIN X 30 COM,F-17512/19,DOXILAMINA|PIRIDOXINA,890000335,ABBOTT,8000000000,10MG;10MG,COMPRIMIDOS RECUBRIMIENTO ENTERICO LIBERACION PROLONGADA,COM.,560000006,0,30,UNIDAD,65000000003,ANTIEMETICOS ,75000000047,MRE,410000001,0,0,0,1,723
77705530,PLUSCX30,7800068070327,4339,#N/A,PLUSCAL X 30 COM,,CALCIO|VIT D,890000200,PASTEUR,8000000131,316MG;20MCG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,TRATAMIENTOS OSTEOPOROSIS,75000000262,NP,410000002,0,0,0,1,
77705531,PLUSE100X1,7800041045526,4951,#N/A,PLUSEFEC 100MG X 1 COM,F-9434/21,SILDENAFILO,890000671,CHEMO PHARMA,8000000034,100MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,1,UNIDAD,65000000003,ESTIMULANTES SEXUALES MASCULINOS,75000000133,MRE,410000001,1,0,0,1,
77705533,PLUSE50X1,7800041045502,4953,#N/A,PLUSEFEC 50MG X 1 COM,F-9433/21,SILDENAFILO,890000671,CHEMO PHARMA,8000000034,50MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,1,UNIDAD,65000000003,ESTIMULANTES SEXUALES MASCULINOS,75000000133,MRE,410000001,1,0,0,1,
77705534,PLUSE50X5,7800041045519,4952,#N/A,PLUSEFEC 50MG X 5 COM,F-9433/21,SILDENAFILO,890000671,CHEMO PHARMA,8000000034,50MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,5,UNIDAD,65000000003,ESTIMULANTES SEXUALES MASCULINOS,75000000133,MRE,410000001,1,0,0,1,
77705535,PLUSG150X4,7809531200667,1539,#N/A,PLUSGIN 150MG X 4 CAP,F-21281/19,FLUCONAZOL,890000403,RAFFO,8000000145,150MG,CAPSULAS,CAPS.,560000003,0,4,UNIDAD,65000000003,SISTEMICOS,75000000236,MRE,410000001,1,0,0,1,
77705539,POEMX28,7800020187933,5332,#N/A,POEM X 28 COM,F-20224/18,ESTRADIOL|LACTOSA|NOMEGESTROL,890000364,SILESIA,8000000167,"(VERDE)2,5MG;1,5MG",COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,28,UNIDAD,65000000003,ANTICONCEPTIVOS,75000000042,WP,410000004,0,0,0,1,
77705544,POLIV10X30,7800044002014,4919,$2.200,POLIVIDONA YODADA AL 10% X 30 ML,F-6373/20,POLIVIDONA IODADA,890000636,VALMA,8000000175,10%,SOLUCION,SOL.,560000038,1,30,100 ML,65000000001,ANTISEPTICOS TOPICOS,75000000074,NP,410000002,0,0,0,0,721
77705547,POMAD2X4,7800060003026,4762,#N/A,POMADA AMARILLA 2% X 4G UNG,F-1159/18,MERCURIO|OXIDO AMARILLO,890000549,SAVAL,8000000161,2%,UNGUENTO OFTALMICO,UNG.,560000044,0,4,100 G,65000000000,ANTISEPTICOS,75000000072,NP,410000002,0,0,0,1,
77705550,POSIV20X30,7800007431172,5671,#N/A,POSIVYL 20MG X 30 COM,F-8481/16,PAROXETINA,890000616,CHILE,8000000035,20MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,1,0,0,1,
77705553,POTASX30,9300000000835,203,#N/A,POTASIO X 30 CAP,,POTASIO,890000637,PRANALAB,8000000140,500MG,CAPSULAS,CAPS.,560000003,0,30,UNIDAD,65000000003,MINERALES,75000000182,NP,410000002,0,0,0,1,
77705557,POVINX10,7800020163029,5340,$1.600,POVIN X 10 G,F-6801/20,ALCOHOL PANTOTENILICO|VIT A|VIT D,890000075,ANDROMACO,8000000005,"15MG/100G;0,125MG/100G;2MG/100G;50MG/100G;20G/100G",POMADA TOPICA,POM.,560000033,0,10,100 G,65000000000,REGENERADORES DE TEJIDO,75000000217,NP,410000002,0,0,0,1,717
77705559,POVINX20,7800020063046,5354,#N/A,POVIN X 20 G,F-6801/20,ALCOHOL PANTOTENILICO|VIT A|VIT D,890000075,MAVER,8000000102,"15MG/100G;0,125MG/100G;2MG/100G;50MG/100G;20G/100G",CREMA TOPICA,CREM.,560000007,0,20,100 G,65000000000,REGENERADORES DE TEJIDO,75000000217,NP,410000002,0,0,0,1,
77705560,POVINX60,7800020063077,5353,#N/A,POVIN X 60 G,F-6801/20,BENZALCONIO|PANTENOL|VIT D,890000138,MAVER,8000000102,"0,05G;0,25G;2G;0,25G",POMADA TOPICA,POM.,560000033,0,60,100 G,65000000000,REGENERADORES DE TEJIDO,75000000217,NP,410000002,0,0,0,1,
77705561,POVIS10X250,7801000121770,4202,#N/A,POVISEPT 10% X 250 ML,,,#N/A,,#N/A,,SOLUCION TOPICA,SOL.,560000038,1,250,100 ML,65000000001,ANTISEPTICOS TOPICOS,75000000074,NP,410000002,0,0,0,1,716
77705562,POVIS10X30,7801000277750,4177,$1.800,POVISEPT 10% X 30 ML,F-7598/21,POLIVIDONA IODADA,890000636,DIFEM,8000000044,10%,SOLUCION TOPICA,SOL.,560000038,1,30,100 ML,65000000001,ANTISEPTICOS TOPICOS,75000000074,NP,410000002,0,0,0,1,715
77705564,PRADA110X60,4048846008718,7995,#N/A,PRADAXA 110MG X 60 CAP,F-17448/19,DABIGATRAN,890000294,BOEHRINGER INGELHEIM,8000000026,110MG,CAPSULAS,CAPS.,560000003,0,60,UNIDAD,65000000003,ANTICOAGULANTES,75000000041,MRE,410000001,0,0,1,1,714
77705567,PRADA150X60,4048864008701,7991,#N/A,PRADAXA 150MG X 60 CAP,F-18648/21,DABIGATRAN,890000294,BOEHRINGER INGELHEIM,8000000026,150MG,CAPSULAS,CAPS.,560000003,0,60,UNIDAD,65000000003,ANTICOAGULANTES,75000000041,MRE,410000001,0,0,0,1,
77705574,PRAXI15X30,7891317002473,1082,#N/A,"PRAXIS 1,5MG X 30 COM",F-22624/21,PRAMIPEXOL,890000638,EUROFARMA,8000000059,"1,5MG",COMPRIMIDOS DE LIBERACION PROLONGADA,COM.,560000006,0,30,UNIDAD,65000000003,ANTIPARKINSONIANOS,75000000068,MRE,410000001,1,0,0,1,
77705580,PREBB1000X30,7800008000087,5518,#N/A,PREBB 1000MG X 30 COM,F-21228/19,LEVETIRACETAM,890000496,SYNTHON,8000000170,100MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTICONVULSIVANTES,75000000043,MRE,410000001,1,0,0,1,
77705581,PREBI75X28,7730979092432,6334,#N/A,PREBICTAL 75MG X 28 CAP,F-17308/18,PREGABALINA,890000641,TECNOFARMA,8000000171,75MG,CAPSULAS,CAPS.,560000003,0,28,UNIDAD,65000000003,ANALGESICOS Y ANTICONVULSIVANTES,75000000020,MRE,410000001,1,0,0,1,
77705585,PRECL500X20,7800007640925,5659,#N/A,PRECLAR 500MG X 20 COM,F-8483/21,CLARITROMICINA,890000247,CHILE,8000000035,500MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,20,UNIDAD,65000000003,MACROLIDOS,75000000179,APR,410000003,1,0,0,1,
77705587,PRED1X5,7805256000117,1977,#N/A,PRED FORTE 1% X 5 ML,F-8553/16,PREDNISOLONA,890000639,ALLERGAN,8000000003,1%,SUSPENSION OFTALMICA,SUSP.,560000041,1,5,100 ML,65000000001,CORTICOIDES,75000000104,RMRSCS,410000000,0,0,0,1,
77705591,PREDN1X5,803878031868,9004,#N/A,PREDNISOLONA 1% X 5 ML,F-25788/20,PREDNISOLONA,890000639,PHARMATECH,8000000137,1%,SUSPENSION OFTALMICA,SUSP.,560000041,1,5,100 ML,65000000001,CORTICOIDES,75000000104,RMRSCS,410000000,0,0,0,0,
77705595,PREDN20X20,7800007803801,5554,$4.000,PREDNISONA 20MG X 20 COM,F-14411/19,PREDNISONA,890000640,CHILE,8000000035,20MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,20,UNIDAD,65000000003,SISTEMICOS,75000000236,MRE,410000001,1,0,0,0,710
77705594,PREDN20X20,7800068032738,4340,$3.600,PREDNISONA 20MG X 20 COM,F-13016/18,PREDNISONA,890000640,PASTEUR,8000000131,20MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,SISTEMICOS,75000000236,RMRSCS,410000000,1,0,0,0,711
77705596,PREDN205X60,7804640561562,3477,$7.000,PREDNISONA 20MG/5ML X 60 ML,F-25498/20,PREDNISONA,890000640,HOSPIFARMA,8000000086,20MG/5ML,SUSPENSION ORAL,SUSP.,560000041,1,60,100 ML,65000000001,SISTEMICOS,75000000236,RMRSCS,410000000,0,0,0,0,709
77705601,PREDN5X20,7800063110752,4532,$1.500,PREDNISONA 5MG X 20 COM,F-3376/20,PREDNISONA,890000640,MINTLAB,8000000114,5MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,SISTEMICOS,75000000236,RMRSCS,410000000,1,0,0,0,707
77705599,PREDN5X20,7800086712704,4279,#N/A,PREDNISONA 5MG X 20 COM,F-1400/18,PREDNISONA,890000640,CHILE,8000000035,5MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,SISTEMICOS,75000000236,RMRSCS,410000000,1,0,0,0,
77705602,PREDUX10,7800026017982,5233,#N/A,PREDUAL X 10 COM,F-5823/20,MEPIRAMINA|PAMABRON|PARACETAMOL,890000547,MAVER,8000000102,15MG;25MG;500MG,COMPRIMIDOS,COM.,560000006,0,10,UNIDAD,65000000003,"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS",75000000024,NP,410000002,0,0,0,1,
77705604,PREFA150X30,7730969300677,6340,#N/A,PREFAXIL 150MG X 30 CAP,F-24773/19,PREGABALINA,890000641,MEGALABS,8000000111,150MG,CAPSULAS,CAPS.,560000003,0,30,UNIDAD,65000000003,ANALGESICOS Y ANTICONVULSIVANTES,75000000020,MRE,410000001,1,0,0,1,
