id,pharmid,nombre,laboratorio_id,categoria_farmacologica_id,forma_farmaceutica_id,principio_activo_id,tipo_receta_id,registro_isp,es_cenabast,es_controlado,es_refrigerado,es_bioequivalente,es_generico,cantidad_por_envase
77706150,SERTRLNA5030COM,SERTAC 100MG X 30 COM,8000000005,75000000128,560000006,890000670,410000001,F-20975/19,0,0,0,1,0,30
77706153,SERTRLNA5030COM,SERTRALINA 100MG X 30 COM,8000000035,75000000128,560000006,890000670,410000001,F-18767/21,0,0,0,1,1,30
77706157,SERTRLNA5030COM,SERTRALINA 50MG X 30 COM,8000000035,75000000128,560000006,890000670,410000001,F-14271/19,0,0,0,1,1,30
77706159,SETFLM410BUC,SERTRALINA 50MG X 30 COM,8000000114,75000000128,560000006,890000670,410000001,F-12420/17,0,0,0,1,1,30
77706160,SETFLM42BUC,SERTRALINA 50MG X 30 COM,8000000126,75000000128,560000006,890000670,410000001,F-18589/21,0,0,0,1,1,30
77706161,SETFLM810BUC,SETOFILM 4MG X 10 BUCODISPERSABLE,8000000071,75000000047,560000026,890000601,410000001,F-25459/20,0,0,0,1,0,10
77706162,SETFLM82BUC,SETOFILM 4MG X 2 BUCODISPERSABLE,8000000071,75000000047,560000026,890000601,410000001,F-25459/20,0,0,0,1,0,2
77706163,SEVDOL12COM,SETOFILM 8MG X 10 BUCODISPERSABLE,8000000071,75000000047,560000026,890000601,410000001,F-25460/20,0,0,0,1,0,10
77706164,SHROFF001215ML,SETOFILM 8MG X 2 BUCODISPERSABLE,8000000071,75000000047,560000026,890000601,410000001,F-25460/20,0,0,0,1,0,2
77706166,SHTVITPRBTCO30COM,SEVEDOL X 12 COM,8000000000,75000000062,560000006,890000014,410000002,F-21652/20,0,0,0,0,0,12
77706167,SIFIL1003COM,"SHAROF F 0,012% X 15 ML",8000000126,75000000178,560000038,890000584,410000002,F-25701/20,0,0,0,1,0,15
77706168,SIFIL503COM,SHOTVIT PROBIOTICO X 30 COM,8000000108,75000000188,560000006,890000571,410000002,,0,0,0,0,0,30
77706169,SILGAZ1020ML,SIAFIL 100MG X 3 COM,8000000170,75000000133,560000006,890000671,410000001,F-13445/18,0,0,0,1,0,3
77706170,SILMDRAG120ML,SIAFIL 50MG X 3 COM,8000000170,75000000133,560000006,890000671,410000001,F-13444/18,0,0,0,1,0,3
77706183,SIMBRNZA5ML,SILIGAZ 10MG/ML X 20 ML,8000000141,75000000047,560000014,890000329,410000001,F-14480/20,0,0,0,0,0,20
77706184,SIMLACFORMLAETPA1900G,SILIMADRAG X 120 ML,8000000047,75000000146,560000041,890000563,410000002,,0,0,0,0,0,120
77706186,SIMLACFORMLAETPA3900G,SIMBRINZA X 5 ML,8000000121,75000000051,560000041,890000167,410000001,F-21735/20,0,0,0,0,0,5
77706188,SIMLACFORMLASINLACTSASENSTVE375G,SIMILAC FORMULA ETAPA 1 X 900 G,NULL,75000000138,560000032,NULL,410000002,,0,0,0,0,0,900
77706189,SIMTRI1454030COM,SIMILAC FORMULA ETAPA 3 X 900 G,NULL,75000000138,560000032,NULL,410000002,,0,0,0,0,0,900
77706190,SIMNDSACTEVASLNABABYOIL125ML,SIMILAC FORMULA SIN LACTOSA SENSITIVE X 375 G,NULL,75000000138,560000032,NULL,410000002,,0,0,0,0,0,375
77706191,SIMPRTND1002530COM,SIMITRI 145MG/40MG X 30 COM,8000000000,75000000151,560000006,890000390,410000001,F-21899/20,0,0,0,0,0,30
77706192,SIMPRTND5012530COM,SIMOND'S ACEITE VASELINA BABY OIL X 125 ML,NULL,75000000124,560000000,NULL,410000002,,0,0,0,0,0,125
77706197,SIMPLUSBASCHLMB120ML,SIMPERTEN-D 100MG/25MG X 30 COM,8000000035,75000000057,560000006,890000446,410000001,F-12049/17,0,0,0,0,0,30
77706198,SINSMALSF10010INH,"SIMPERTEN-D 50MG/12,5MG X 30 COM",8000000035,75000000057,560000006,890000446,410000001,F-3021/20,0,0,0,0,0,30
77706199,SINCOM230COM,SIMPLUS BAUSCH/LOMB X 120 ML,8000000176,75000000178,560000038,NULL,410000002,,0,0,0,0,0,120
77706200,SINCOM430COM,SINASMAL SF 100MCG/DOSIS X 10ML INH,8000000035,75000000091,560000018,890000664,410000001,F-18106/20,0,0,0,0,0,200
77706201,SINFLU50016COM,SINCOM 2MG X 30 COM,8000000000,75000000151,560000006,890000634,410000001,F-19028/21,0,0,0,0,0,30
77706202,SINPSMON15ML,SINCOM 4MG X 30 COM,8000000000,75000000151,560000006,890000634,410000001,F-19029/21,0,0,0,0,0,30
77706203,SINTSGAL10COM,SINFLU 500MG X 16 COM,8000000175,75000000024,560000006,890000612,410000002,F-11672/21,0,0,0,1,0,16
77706207,SIRDLUD212COM,SINPASMON X 15 ML,8000000089,75000000049,560000038,890000388,410000001,F-3558/20,0,0,0,0,0,15
77706208,SIXCNA1030COM,SINTOSGAL X 10 COM,8000000073,75000000053,560000006,890000203,410000002,,0,0,0,0,1,10
77706210,SKINBRCERAFTERSHVEFRSH60ML,SIRDALUD 2MG X 12 COM,8000000121,75000000221,560000006,890000702,410000001,F-4368/20,0,0,0,0,0,12
77706212,SKINBRCERAFTRSHVEBLUE60ML,SIXACINA 10MG X 30 COM,8000000170,75000000059,560000006,890000231,410000001,F-15667/16,0,0,0,1,0,30
77706213,SLIMBODY60CAP,SKIN BRACER AFTERSHAVE BLUE X 60 ML,NULL,75000000181,560000028,NULL,410000002,,0,0,0,0,0,60
77706214,SLNDA428COM,SKIN BRACER AFTER SHAVE FRESH X 60 ML,NULL,75000000181,560000028,NULL,410000002,,0,0,0,0,0,60
77706215,SOLGARCRMO20090CAP,SLIM BODY X 60 CAP,8000000036,75000000200,560000003,890000081,410000002,,0,0,0,0,0,60
77706217,SOLGARLECTNASOYA1360100SOF,SLINDA 4MG X 28 COM,8000000061,75000000042,560000006,890000336,410000001,F-25351/20,0,0,0,0,0,28
77706220,SOLGARMAGNSIO21060SOLGARMAGNESIO210MGX60,SOLGAR MAGNESIO 210MG X 60 ,8000000123,75000000182,560000042,890000523,410000002,,0,0,0,0,1,60
77706221,SOLMXY5005500ML,SOLGAR LECITINA SOYA 1360MG X 100 CAP SOFTGEL,8000000123,75000000228,560000003,890000492,410000002,,0,0,0,0,1,100
77706223,SOLNAE2021COM,SOLGAR CROMO 200MCG X 90 CAP,8000000123,75000000182,560000003,890000625,410000002,,0,0,0,0,1,90
77706224,SOMIT1030COM,SOLOMOXY 500MG/5ML X 500 ML,8000000022,75000000204,560000032,890000106,410000003,F-20778/19,0,0,0,0,0,500
77706230,SOMITCR12530COM,SOLUNA E 20 X 21 COM,8000000114,75000000042,560000006,890000304,410000004,F-20210/18,0,0,0,1,0,21
77706231,SOMNIL1030COM,SOMIT 10MG X 30 COM,8000000071,75000000156,560000006,890000737,410000005,F-24222/18,0,0,0,1,0,30
77706232,SOMNPRON1020COM,"SOMIT CR 12,5MG X 30 COM",8000000071,75000000156,560000006,890000737,410000005,F-18465/21,0,0,0,0,0,30
77706233,SOLNTRA130CRE,SOMNIL 10MG X 30 COM,8000000171,75000000156,560000006,890000737,410000005,F-10360/21,0,0,0,1,0,30
77706235,SOPHPRENOFTNO15ML,SOMNIPRON 10MG X 20 COM,8000000089,75000000156,560000006,890000737,410000005,F-9052/21,0,0,0,1,0,20
77706240,SOPHXINDXUNGNA35UNG,SOOLANTRA 1% X 30G CREM,8000000072,75000000060,560000007,890000475,410000001,F-21842/20,0,0,0,0,0,30
77706242,SOPHXINOFTNO035ML,SOPHIPREN OFTENO 1% X 5 ML,8000000169,75000000104,560000041,890000639,410000000,F-16082/17,0,0,0,0,0,5
77706243,SPSMDOX4030COM,"SOPHIXIN DX UNGENA X 3,5G UNG",8000000169,75000000039,560000044,890000241,410000000,F-22098/20,0,0,0,0,0,4
77706244,SPCTRLA100001AMP,"SOPHIXIN OFTENO 0,3% X 5 ML",8000000169,75000000039,560000038,890000240,410000000,F-16044/17,0,0,0,1,0,5
77706251,SPRON160COM,SPASMODOX 40MG X 30 COM,8000000000,75000000049,560000006,890000604,410000001,F-19470/17,0,0,0,0,0,30
77706252,SPRON130ML,"SPECTRILA 10,000U I X 1 AMP",8000000030,75000000098,560000027,890000119,410000001,B-2710/18,0,0,1,0,0,1
77706255,SPRLNA50060CAP,SPIRON 1MG X 60 COM,8000000005,75000000070,560000006,890000659,410000001,F-668/18,1,0,0,1,0,30
77706257,SPRLNA50090CAP,SPIRON 1MG/ML X 30 ML,8000000005,75000000070,560000038,890000659,410000001,F-7564/21,0,0,0,0,0,30
77706260,SPRNGLFEMULTWMAN30CAP,SPIRULINA 500MG X 60 CAP,8000000140,75000000200,560000003,890000678,410000002,,0,0,0,0,1,60
77706261,STRLABALGDONHIDRFLO50G,SPIRULINA 500MG X 90 CAP,8000000036,75000000200,560000003,890000678,410000002,,0,0,0,0,1,90
77706282,STRMARBEBE50APL,SPRINGLIFE MULTIWOMAN X 30 CAP,NULL,75000000187,560000003,NULL,410000002,,0,0,0,0,0,30
77706294,STRMAR100APL,STERILAB ALGODON HIDROFILO X 50 G,NULL,75000000013,NULL,NULL,410000002,,0,0,0,0,0,50
77706295,STRSAM5060CAP,STERIMAR BEBE X 50ML APLICACION,8000000173,75000000115,560000038,890000057,410000002,,0,0,0,0,0,50
77706296,SUVCRT0115CRE,STERIMAR X 100ML APLICACION,8000000173,75000000115,560000038,890000057,410000002,,0,0,0,0,0,100
77706300,SUBRASUPPRTBRIN60CAP,STRESAM 50MG X 60 CAP,8000000011,75000000031,560000003,890000369,410000001,F-22632/21,0,0,0,0,0,60
77706306,SULFDZNAPLTA130CRE,"SUAVICORT 0,1% X 15G CREM",8000000040,75000000251,560000007,890000576,410000001,F-20527/18,0,0,0,0,0,15
77706312,SULFDZNAPLTLDCNA30CRE,SUBRA SUPPORT BRAIN X 60 CAP,8000000118,75000000187,560000003,890000032,410000002,,0,0,0,0,0,60
77706319,SULFSLZNA500100COM,SULFADIAZINA PLATA 1% X 30G CREM,8000000080,75000000039,560000007,890000681,410000003,F-23602/17,0,0,0,0,1,30
77706320,SULFTOFERRSO20020COM,SULFADIAZINA PLATA/LIDOCAINA X 30G CREM,8000000163,75000000039,560000007,890000504,410000001,F-24957/19,0,0,0,0,1,30
77706323,SULFTOFERRSO20020COM,SULFASALAZINA 500MG X 100 COM,8000000135,75000000061,560000006,890000683,410000001,F-24514/19,0,0,0,0,1,100
77706326,SULFTOMAGNSIO30G,SULFATO MAGNESIO X 30 G,8000000144,75000000182,560000032,890000523,410000002,,0,0,0,0,1,30
77706327,SULIX0430CAP,SULFATO FERROSO 200MG X 20 COM,8000000035,75000000034,560000006,890000458,410000001,F-2280/19,0,0,0,0,1,20
77706329,SULIX0460CAP,SULFATO FERROSO 200MG X 20 COM,8000000175,75000000034,560000006,890000458,410000001,F-6368/20,0,0,0,0,1,20
77706333,SULPLAN5030CAP,"SULIX 0,4MG X 30 CAP",8000000170,75000000259,560000003,890000688,410000001,F-21523/19,0,0,0,1,0,30
77706334,SULPLAN5060CAP,"SULIX 0,4MG X 60 CAP",8000000170,75000000259,560000003,890000688,410000001,F-21523/19,0,0,0,1,0,60
77706336,SULPVOL5040CAP,SULPILAN 50MG X 30 CAP,8000000093,75000000070,560000003,890000684,410000001,F-2197/19,0,0,0,1,0,30
77706338,SUNRSD80090CAP,SULPILAN 50MG X 60 CAP,8000000093,75000000070,560000003,890000684,410000001,F-2197/19,0,0,0,1,0,60
77706341,SUNVTLFEFISHOIL100CAP,SULPIVOL 50MG X 40 CAP,8000000111,75000000070,560000003,890000684,410000001,F-11447/21,0,0,0,1,0,40
77706343,SUNVTLFESPRLNA180COM,SUNRISE-D 800UI X 90 CAP,8000000006,75000000273,560000003,890000730,410000002,,0,0,0,0,0,90
77706346,SUNVTLFEVITMNAC100060COM,SUNVITLIFE FISH OIL X 100 CAP,8000000123,75000000228,560000003,890000599,410000002,,0,0,0,0,0,100
77706347,SUPRPETOMGAPUPPY125ML,SUNVITLIFE SPIRULINA X 180 COM,8000000123,75000000200,560000006,890000362,410000002,,0,0,0,0,0,180
77706348,SUPRPETOMGASENOR125ML,SUNVITLIFE VITAMINA C 1000 X 60 COM,8000000123,75000000272,560000006,890000728,410000002,,0,0,0,0,0,60
77706351,SUPRPETOMGA125ML,SUPERPET OMEGA X 125 ML,8000000047,75000000195,560000038,890000165,410000002,,0,0,0,0,0,125
77706352,SUPRPET100G,SUPERPET OMEGA PUPPY X 125 ML,8000000047,75000000195,560000038,890000016,410000002,,0,0,0,0,0,125
77706353,SUPLSYN2021SUPLASYN20MG2MLX1,SUPERPET OMEGA SENIOR X 125 ML,8000000047,75000000195,560000038,890000165,410000002,,0,0,0,0,0,125
77706354,SUPLSYNSHOT6061SUPLASYNSHOT60MG6MLX1,SUPERPET X 100 G,8000000047,75000000187,560000032,890000033,410000002,,0,0,0,0,0,100
77706356,SUPSTROSGLCRNA3510SUP,SUPLASYN 20MG/2ML X 1 ,8000000000,75000000037,560000038,NULL,410000002,,0,0,0,0,0,1
77706357,SUPRCLM120COM,SUPLASYN SHOT 60MG/6ML X 1 ,8000000000,75000000037,560000038,NULL,410000002,,0,0,0,0,0,1
77706362,SUPRDYNPRNTAL30COM,"SUPOSITORIOS GLICERINA 3,5G X 10 SUP",8000000175,75000000169,560000040,890000431,410000002,F-6378/20,0,0,0,0,1,10
77706363,SUSTNAN25011AMP,SUPRACALM 1G X 20 COM,8000000171,75000000024,560000006,890000612,410000002,F-7782/16,0,0,0,1,0,20
77706367,SWSSBETYALGDONMOTAS100UN,SUPRADYN PRENATAL X 30 COM,8000000016,75000000187,560000006,890000581,410000001,F-4209/20,0,0,0,0,0,30
77706372,SWSSENRGYCOLGNOMARNOHIDRLZDO20COM,SUSTENAN 250MG/1ML X 1 AMP,8000000009,75000000026,560000038,890000692,410000001,F-23816/18,0,0,0,0,0,1
77706374,SWSSENRGYMINIMULTVTMNCCLCIO20SWISSENERGYMINIMULTIVITAMINICOCALCIOX20,SWISS BEAUTY ALGODON MOTAS X 100 UN,NULL,75000000013,NULL,NULL,410000002,,0,0,0,0,0,100
77706375,SYNDOL1010COM,SWISS ENERGY COLAGENO MARINO HIDROLIZADO X 20 COM,8000000069,75000000233,560000006,890000278,410000002,,0,0,0,0,0,20
77706378,SYNDOL1020COM,SWISS ENERGY MINI MULTIVITAMINICO/CALCIO X 20 ,8000000069,75000000187,560000042,890000192,410000002,,0,0,0,0,1,20
77706384,SYSTNECOMPLTE0610ML,SYNDOL 10MG X 10 COM,8000000111,75000000024,560000006,890000478,410000001,F-9556/21,0,0,0,0,0,10
77706385,SYSTNEULTRA10ML,SYNDOL 10MG X 20 COM,8000000111,75000000024,560000006,890000478,410000001,F-9556/21,0,0,0,0,0,20
77706389,TINMUN00315UNG,"SYSTANE COMPLETE 0,6% X 10 ML",8000000001,75000000178,560000009,890000617,410000002,F-25130/19,0,0,0,0,0,10
77706393,TINMUN0115UNG,SYSTANE ULTRA X 10 ML,8000000001,75000000178,560000038,890000618,410000002,F-17624/19,0,0,0,0,0,10
77706397,TRO6010SOB,"T INMUN 0,03% X 15G UNG",8000000000,75000000160,560000044,890000685,410000001,F-14198/19,0,0,0,0,0,15
77706399,TRO9010SOB,"T INMUN 0,1% X 15G UNG",8000000000,75000000160,560000044,890000685,410000001,F-14199/19,0,0,0,0,0,15
77706402,T4100100COM,T R O 60MEQ X 10 SOB,8000000175,75000000220,560000032,890000665,410000002,F-11679/21,0,0,0,0,0,10
77706404,T410050COM,T R O 90MEQ X 10 SOB,8000000175,75000000220,560000032,890000665,410000002,F-6374/20,0,0,0,0,0,10
77706407,TABLTASANTCDASPASTUR50030COM,T4 BAGO 100MCG X 100 COM,8000000014,75000000246,560000006,890000502,410000001,F-12799/18,0,0,0,1,0,100
77706408,TABLTASPHLLPS30COM,T4 BAGO 100MCG X 50 COM,8000000014,75000000246,560000006,890000502,410000001,F-12799/18,0,0,0,1,0,50
77706416,TADLFLO201COM,TABLETAS ANTIACIDAS PASTEUR 500MG X 30 COM,8000000131,75000000032,560000006,890000523,410000002,F-1204/18,0,0,0,0,0,30
77706418,TADLFLO204COM,TABLETAS PHILLIPS X 30 COM,8000000009,75000000032,560000006,890000093,410000002,F-2242/19,0,0,0,0,0,30
77706419,TADLFLO530COM,TADALAFILO 20MG X 1 COM,8000000059,75000000133,560000006,890000686,410000001,F-22182/20,0,0,0,1,1,1
77706420,TADMAX530COM,TADALAFILO 20MG X 4 COM,8000000059,75000000133,560000006,890000686,410000001,F-22182/20,0,0,0,1,1,4
77706421,TADVTAE514COM,TADALAFILO 5MG X 30 COM,8000000059,75000000133,560000006,890000686,410000001,F-22294/20,0,0,0,1,1,30
77706423,TADVTAE528COM,TADAMAX 5MG X 30 COM,8000000111,75000000133,560000006,890000686,410000001,F-24180/18,0,0,0,0,0,30
77706426,TADSVEN204COM,TADAVITAE 5MG X 14 COM COM,8000000073,75000000133,560000006,890000686,410000001,F-25255/20,0,0,0,1,0,14
77706427,TADSVEN530COM,TADAVITAE 5MG X 28 COM COM,8000000073,75000000133,560000006,890000686,410000001,F-25255/20,0,0,0,1,0,28
77706428,TALCOFITTIGANTMCTCO72G,TADSEVEN 20MG X 4 COM,8000000166,75000000133,560000006,890000686,410000001,F-24322/18,0,0,0,1,0,4
77706429,TALDUS201COM,TADSEVEN 5MG X 30 COM,8000000166,75000000133,560000006,890000686,410000001,F-24324/18,0,0,0,1,0,30
77706431,TAMFLU7510CAP,TALCO FITTIG ANTIMICOTICO X 72 G,8000000005,75000000251,560000032,890000050,410000002,F-1507/18,0,0,0,0,0,72
77706436,TAMPAXREGLAR10UN,TALDUS 20MG X 1 COM,8000000170,75000000133,560000006,890000686,410000001,F-23455/17,0,0,0,1,0,1
77706450,TAMSLSNA0430CAP,TAMIFLU 75MG X 10 CAP,8000000152,75000000236,560000003,890000603,410000000,F-2869/20,0,0,0,0,0,10
77706454,TAMSLSNA0430COM,TAMPAX REGULAR X 10 UN,NULL,75000000249,NULL,NULL,410000002,,0,0,0,0,0,10
77706457,TAPSINCAFNA12COM,"TAMSULOSINA 0,4MG X 30 CAP",8000000174,75000000259,560000003,890000688,410000001,F-24220/18,0,0,0,1,1,30
77706458,TAPSINCOMPSTODIA51SOB,"TAMSULOSINA 0,4MG X 30 COM",8000000035,75000000259,560000006,890000688,410000001,F-25589/20,0,0,0,1,1,30
77706467,TAPSINCOMPSTODIA56SOB,TAPSIN COMPUESTO DIA 5G X 1 SOB,8000000102,75000000053,560000032,890000185,410000002,F-10458/21,0,0,0,1,0,1
77706468,TAPSINCOMPSTODIAPLUS30SOB,TAPSIN COMPUESTO DIA 5G X 6 SOB,8000000102,75000000053,560000032,890000185,410000002,F-10458/21,0,0,0,1,0,6
77706469,TAPSINCOMPSTODNPLUS18COM,TAPSIN COMPUESTO DIA PLUS X 30 SOB,8000000102,75000000053,560000032,890000185,410000002,F-12118/17,0,0,0,1,0,30
77706473,TAPSINCOMPSTONOCHE51SOB,TAPSIN COMPUESTO DN PLUS X 18 COM,8000000102,75000000053,560000006,890000185,410000002,F-15355/20,0,0,0,0,0,18
77706474,TAPSINCOMPSTONOCHE56SOB,TAPSIN COMPUESTO NOCHE 5G X 1 SOB,8000000102,75000000053,560000032,890000183,410000002,F-4/17,0,0,0,1,0,1
77706475,TAPSINCOMPSTONOCHEPLUS30SOB,TAPSIN COMPUESTO NOCHE 5G X 6 SOB,8000000102,75000000053,560000032,890000183,410000002,F-4/17,0,0,0,1,0,6
77706476,TAPSINFORTE20COM,TAPSIN COMPUESTO NOCHE PLUS X 30 SOB,8000000102,75000000053,560000032,890000183,410000002,F-12119/17,0,0,0,1,0,30
77706480,TAPSINM10COM,TAPSIN CAFEINA X 12 COM,8000000102,75000000024,560000006,890000186,410000002,F-10457/21,0,0,0,0,0,12
77706486,TAPSINPERDO8COM,TAPSIN FORTE X 20 COM,8000000102,75000000024,560000006,890000186,410000002,F-2488/19,0,0,0,0,0,20
77706492,TAPSINPUROSINCAFNA50016COM,TAPSIN M X 10 COM,8000000102,75000000062,560000006,890000014,410000002,F-21716/20,0,0,0,0,0,10
77706501,TAPSINPUROSINCAFNA50024COM,TAPSIN PERIODO X 8 COM,8000000102,75000000024,560000006,890000547,410000002,F-10459/21,0,0,0,0,0,8
77706503,TAPSINSC120TAPSINSC1GX20,TAPSIN PURO SIN CAFEINA 500MG X 16 COM,8000000102,75000000024,560000006,890000612,410000002,F-16129/17,0,0,0,1,0,16
77706504,TAREG16056COM,TAPSIN PURO SIN CAFEINA 500MG X 24 COM,8000000102,75000000024,560000006,890000612,410000002,F-16129/17,0,0,0,1,0,24
77706505,TARGD16012556COM,TAPSIN SC 1G X 20 ,8000000102,75000000024,560000032,890000612,410000002,F-25654/20,0,0,0,0,0,20
77706507,TARGD8012556COM,TAREG 160MG X 56 COM,8000000121,75000000056,560000006,890000715,410000001,F-78/17,0,0,0,0,0,56
77706510,TAVOR1502COM,"TAREG-D 160MG/12,5MG X 56 COM",8000000121,75000000057,560000006,890000450,410000001,F-7190/20,0,0,0,0,0,56
77706511,TAXUS2030COM,"TAREG-D 80MG/12,5MG X 56 COM",8000000121,75000000057,560000006,890000450,410000001,F-1721/19,0,0,0,0,0,56
77706513,TAZNAMNF451AMP,TAVOR 150MG X 2 COM,8000000171,75000000236,560000006,890000403,410000003,F-12364/17,0,0,0,1,0,2
77706516,TEGRTAL20020COM,TAXUS 20MG X 30 COM,8000000171,75000000244,560000006,890000687,410000001,F-10367/21,0,0,0,1,0,30
77706517,TELGRD4030COM,"TAZONAM NF 4,5G X 1 AMP",8000000180,75000000204,560000027,890000629,410000001,F-22410/21,0,0,0,0,0,1
77706525,TELGRD8030COM,TEGRETAL 200MG X 20 COM,8000000121,75000000043,560000006,890000208,410000001,F-1105/18,0,0,0,0,0,20
77706530,TELLMI4030COM,TELGARD 40MG X 30 COM,8000000084,75000000056,560000006,890000690,410000001,,0,0,0,1,0,30
77706531,TELLMI8030COM,TELGARD 80MG X 30 COM,8000000166,75000000056,560000006,890000690,410000004,F-24562,0,0,0,0,0,30
77706532,TELLMD4012530COM,TELLMI 40MG X 30 COM,8000000161,75000000056,560000006,890000690,410000001,F-23590/17,0,0,0,1,0,30
77706533,TELLMD8012530COM,TELLMI 80MG X 30 COM,8000000161,75000000056,560000006,890000690,410000001,F-23593/17,0,0,0,1,0,30
77706534,TENBLOL530COM,"TELLMI-D 40MG/12,5MG X 30 COM",8000000161,75000000057,560000006,890000448,410000001,F-23446/17,0,0,0,0,0,30
77706535,TENPROX000425ML,"TELLMI-D 80MG/12,5MG X 30 COM",8000000161,75000000057,560000006,890000448,410000001,F-23448/17,0,0,0,0,0,30
77706536,TENSDOX520COM,TENBILOL 5MG X 30 COM,8000000170,75000000057,560000006,890000162,410000001,F-21832/20,1,0,0,1,0,30
77706537,TERBMIC120CRE,"TENOPROX 0,004% X 2,5 ML",8000000126,75000000051,560000038,890000708,410000001,F-23473/22,0,0,0,0,0,3
77706542,TERBNFNA120CRE,TENSODOX 5MG X 20 COM,8000000000,75000000221,560000006,890000233,410000001,F-15381/21,0,0,0,1,0,20
77706556,TERBNFNA25028COM,TERBIMIC 1% X 20G CREM,8000000091,75000000251,560000007,890000691,410000003,F-21471/19,0,0,0,0,0,20
77706558,TERBNFNA25030COM,TERBINAFINA 250MG X 28 COM,8000000035,75000000236,560000006,890000691,410000003,F-15330/20,0,0,0,1,1,28
77706559,TESTCOVIDPRDCTOCENBSTXX,TERBINAFINA 250MG X 30 COM,8000000114,75000000236,560000006,890000691,410000003,F-14052/19,0,0,0,1,1,30
77706563,TESTSTRNA25011AMP,TERBINAFINA 1% X 20G CREM,8000000035,75000000251,560000007,890000691,410000001,F-15665/21,0,0,0,0,1,20
77706567,TETRCCLNA5008CAP,TEST COVID PRODUCTO CENABAST X,NULL,75000000196,NULL,NULL,410000002,,1,0,0,0,1,1
77706568,TETRLYSAL30028CAP,TESTOSTERONA 250MG/1ML X 1 AMP,8000000058,75000000026,560000038,890000692,410000001,F-18996/21,0,0,0,0,1,1
77706571,THRMCAGUTROQUEN21UN,TETRACICLINA 500MG X 8 CAP,8000000114,75000000247,560000003,890000693,410000003,F-6939/20,0,0,0,0,1,8
77706574,THYRZOL1050COM,TETRALYSAL 300MG X 28 CAP,8000000072,75000000247,560000003,890000507,410000003,B-1968/17,0,0,0,0,0,28
77706581,TICNSE5015ML,THERMICA GUATERO QUEEN 2 LITROS X 1 UN,NULL,75000000145,NULL,NULL,410000002,,0,0,0,0,0,1
77706591,TIGELT265ML,THYROZOL 10MG X 50 COM,8000000112,75000000246,560000006,890000695,410000001,F-7023/20,0,0,0,0,0,50
77706596,TIGTOP5010AMP,TICANASE 50MCG/DOSIS X 15 ML,8000000105,75000000115,560000041,890000412,410000000,F-24823/19,0,0,0,0,0,15
77706598,TIGNA50020COM,TIGEL T X 265 ML,8000000154,75000000225,560000036,890000711,410000002,,0,0,0,0,0,265
77706599,TILDEM6020COM,TIGETOP 50MG X 10 FASCOS AMP,8000000137,75000000142,560000027,890000698,410000001,F-23394/22,0,0,0,1,0,10
77706601,TIMLOL0510ML,TIGINA 500MG X 20 COM,8000000091,75000000216,560000006,890000240,410000000,F-18455/20,0,0,0,1,0,20
77706602,TIMLOL0510ML,TILDIEM 60MG X 20 COM,8000000034,75000000057,560000006,890000323,410000001,F-3407/20,0,0,0,0,0,20
77706606,TINLLE391COM,"TIMOLOL 0,5% X 10 ML",8000000007,75000000051,560000038,890000699,410000001,F-22975/21,0,0,0,1,1,10
77706609,TINLLE28COM,"TIMOLOL 0,5% X 10 ML",8000000126,75000000051,560000038,890000699,410000001,F-17214/18,0,0,0,0,1,10
77706611,TINOX2530COM,TINELLE 3 X 91 COM,8000000167,75000000042,560000006,890000320,410000004,F-20105/18,0,0,0,1,0,91
77706612,TIOF02510ML,TINELLE X 28 COM,8000000167,75000000042,560000006,890000320,410000004,F-17673/19,0,0,0,1,0,28
77706614,TIOF05010ML,"TINOX 2,5MG X 30 COM",8000000000,75000000245,560000006,890000697,410000001,F-1838/19,0,0,0,1,0,30
77706622,TIOFPLUS10ML,"TIOF 0,25% X 10 ML",8000000161,75000000051,560000038,890000699,410000001,F-5545/20,0,0,0,1,0,10
77706623,TKC2200ML,"TIOF 0,50% X 10 ML",8000000161,75000000051,560000038,890000699,410000001,F-5546/20,0,0,0,1,0,10
77706624,TOBE2530COM,TIOF PLUS X 10 ML,8000000161,75000000051,560000038,890000332,410000001,F-5304/20,0,0,0,1,0,10
77706631,TOBRDEX35UNG,TKC 2% X 200 ML,8000000111,75000000251,560000036,890000476,410000003,F-5946/20,0,0,0,0,0,200
77706633,TOBRDEX5ML,"TOBE 2,5MG X 30 COM",8000000035,75000000245,560000006,890000697,410000001,F-12166/17,0,0,0,0,0,30
77706635,TOBREX0335UNG,"TOBRADEX X 3,5G UNG",8000000121,75000000039,560000044,890000306,410000000,B-2797/21,0,0,0,0,0,4
77706636,TOBREX035ML,TOBRADEX X 5 ML,8000000121,75000000039,560000041,890000306,410000000,B-2798/21,0,0,0,0,0,5
77706639,TOCLM155100ML,"TOBREX 0,3% X 5 ML",8000000121,75000000039,560000038,890000703,410000003,B-2808/20,0,0,0,0,0,5
77706641,TOCLM305100ML,"TOBREX 0,3% X 3,5G UNG",8000000121,75000000039,560000044,890000703,410000003,B-2807/20,0,0,0,0,0,4
77706642,TODNE230COM,TOCALM 15MG/5ML INFANTIL X 100 ML,8000000141,75000000077,560000021,890000095,410000002,F-10823/21,0,0,0,0,0,100
77706643,TOL12100003AMP,TOCALM 30MG/5ML ADULTO X 100 ML,8000000141,75000000077,560000021,890000095,410000002,F-10828/21,0,0,0,0,0,100
